event_date,state,event_type,duration_days,precipitation_anomaly_mm,mei_index,temperature_anomaly_c,wind_anomaly_kmph,damage_estimate_millionusd,intensity_scale
02-01-2019,Madhya Pradesh,Cloudburst,21,452.95,-2.35,3.79,3.55,430.79,6
22-09-2013,Uttarakhand,Thunderstorm,21,217.34,2.48,5.68,18.26,36.29,3
10-08-2014,Kerala,Drought,9,191.71,0.81,-2.47,48.82,135.24,3
26-01-2024,Telangana,Thunderstorm,27,319.96,0.98,1.98,94.25,310.81,10
08-06-2010,Manipur,Cloudburst,30,277.72,1.29,3.37,9.62,175.95,9
26-12-2023,Maharashtra,Hailstorm,26,-125.63,1.09,-2.15,95.54,206.34,9
10-01-2021,Meghalaya,Heatwave,24,-135.52,-0.28,-4.5,139.14,431.93,6
02-07-2011,Jharkhand,Cyclone,5,10.33,0.28,-4.79,83.34,121.54,1
02-06-2014,Andhra Pradesh,Landslide,20,-140.97,-0.35,0.17,68.49,468.7,4
24-06-2013,Himachal Pradesh,Flood,2,-89.12,0.81,0.1,8.39,14.96,7
16-06-2018,Mizoram,Heatwave,2,-39.09,-1.8,-1.16,85.17,345.85,10
14-01-2023,Gujarat,Hailstorm,8,328.28,2.44,6.93,136.88,40.12,3
22-05-2023,Himachal Pradesh,Cloudburst,15,121.37,-1.09,6.37,38,224.57,3
11-12-2013,Arunachal Pradesh,Hailstorm,11,130.64,-0.08,5.75,131.51,322.61,3
11-05-2023,Meghalaya,Flood,9,77.7,-2.6,7.33,5.47,341.54,5
14-08-2017,Nagaland,Flood,3,-83.18,0.08,3.57,47.12,387.44,7
04-07-2012,Punjab,Thunderstorm,22,180.65,-1.21,-1.8,55.64,270.93,1
19-07-2022,Bihar,Thunderstorm,19,448.67,-2.91,0.96,67.72,245.04,7
11-08-2018,Kerala,Cloudburst,28,78.28,-2.41,3.66,41.09,216.09,7
26-04-2024,Punjab,Heatwave,27,479.89,1.15,5.7,54.47,339.45,7
09-12-2014,Kerala,Hailstorm,9,-179.31,-1.42,1.65,108.13,272.44,5
17-06-2021,Uttar Pradesh,Heatwave,9,269.94,2.57,1.57,72.05,65.54,8
07-05-2023,Assam,Cloudburst,2,166.01,2.91,-0.85,68.6,415.95,8
16-08-2016,Rajasthan,Heatwave,10,482.7,0.8,5.94,120.14,431.7,9
23-07-2024,Goa,Drought,2,-60.59,1.04,-2.01,78.39,374.63,9
17-12-2015,Odisha,Drought,16,153.23,1.5,2.62,71.93,371.37,4
06-01-2011,Telangana,Cloudburst,27,-90.91,-2.2,2.37,119.92,69.4,4
16-07-2016,Karnataka,Landslide,21,-191.47,-0.17,1.62,6.93,456.88,4
21-08-2024,Goa,Hailstorm,27,59.62,1.38,7.97,108.08,341.52,5
11-09-2011,Jharkhand,Flood,28,-4.46,0.55,-2.03,77.32,106.88,5
15-12-2011,Delhi,Flood,11,-80.55,2.97,-4.15,117.26,298.49,8
27-06-2020,Jharkhand,Cloudburst,23,-45.28,0.26,7.84,140.39,368.91,6
27-05-2011,Bihar,Cyclone,24,122.87,0.28,-3.66,108.91,74.69,2
25-05-2024,Punjab,Thunderstorm,13,-160.32,0.87,-2.81,7.38,170.51,4
07-01-2013,Gujarat,Drought,23,307.83,2.6,-0.33,113.76,128.6,6
20-04-2022,Gujarat,Drought,2,144.23,-2.35,-2.51,60.23,225.87,5
18-07-2015,Goa,Landslide,1,83.6,2.14,-1.36,59.85,121.48,8
06-12-2012,Haryana,Cyclone,8,-79.65,-2.19,4.99,26.21,180.81,3
20-06-2013,Delhi,Heatwave,1,201.93,1.22,-1.39,41.09,140.6,8
03-10-2015,Manipur,Landslide,15,438.72,-2.17,-3.15,106.08,297.11,9
22-01-2010,Nagaland,Thunderstorm,23,44.99,2.47,-3.93,31.38,479.76,10
25-07-2024,Rajasthan,Flood,24,-53.38,-2.25,2.76,45.69,41.76,1
11-06-2015,Odisha,Heatwave,11,389.69,2.99,6.61,47.68,184.23,2
12-06-2013,Assam,Landslide,22,40.82,0.75,3.56,110.65,241.54,4
11-06-2017,Uttarakhand,Hailstorm,7,83.5,2.9,7.85,38.52,272.2,3
09-04-2022,Nagaland,Cloudburst,25,481.4,-1.66,-3.43,119.82,216.05,7
10-09-2024,Tamil Nadu,Hailstorm,18,496.41,-2.94,-0.33,138.01,279.08,5
04-06-2020,Odisha,Hailstorm,1,49.94,-0.8,6.14,1.7,350.77,9
09-12-2016,Madhya Pradesh,Flood,29,129.93,1.26,-0.2,9.86,207.19,10
17-10-2015,Bihar,Hailstorm,21,-175.85,2.69,-1.84,45.1,44.06,8
02-12-2013,West Bengal,Thunderstorm,25,27.89,1.15,0.79,93.24,67.07,10
27-12-2010,Karnataka,Heatwave,13,420.98,2.79,7.32,78.97,380.15,5
26-08-2016,Haryana,Heatwave,25,46.29,-1.5,-0.75,62.84,268.44,9
21-05-2013,Andhra Pradesh,Heatwave,23,175.36,1.73,-3.93,64.14,101.07,3
23-05-2016,Rajasthan,Cloudburst,30,378.81,0.91,-2.01,86.27,401.44,6
08-01-2012,Rajasthan,Flood,19,153.33,0.13,-3.75,148.38,311.88,6
25-12-2016,Himachal Pradesh,Flood,16,208.79,-2.36,4.26,52.87,312.77,7
04-09-2024,Kerala,Cloudburst,8,295.03,-1.81,-1.73,26.73,163.37,1
18-09-2024,Arunachal Pradesh,Thunderstorm,26,273.6,-1.7,-4.86,148.81,224.32,7
10-09-2011,Telangana,Hailstorm,21,-90.43,-1.58,2.89,38.29,163.4,3
17-08-2014,Tamil Nadu,Drought,17,331.28,-1.21,-2.04,125.28,215.48,8
27-08-2015,Haryana,Cloudburst,8,367.86,2.37,7.98,136.12,342.46,3
26-12-2019,Uttar Pradesh,Cyclone,29,-75.95,-2.44,-4.53,26.87,430.51,5
13-01-2016,Haryana,Hailstorm,8,-12.76,-2.85,-4.87,109.31,253.93,3
25-07-2012,Uttarakhand,Thunderstorm,8,209.07,-2.35,-2.57,40.93,29.27,1
05-06-2021,Madhya Pradesh,Cloudburst,22,396.41,2.62,7.09,78.72,379.51,6
11-08-2018,Madhya Pradesh,Hailstorm,17,-58.66,-0.79,-3.96,89.21,81.05,7
25-10-2016,Meghalaya,Cyclone,2,-47.66,-1.07,0.44,5.96,283.81,8
15-05-2011,Uttarakhand,Thunderstorm,27,-58.71,0.82,-1.09,4.48,270.13,2
05-02-2014,Tamil Nadu,Flood,30,335.57,0.94,1.15,59.71,102.63,6
20-07-2021,Manipur,Heatwave,19,443.33,2.19,-2.01,146.54,145.41,4
12-01-2011,Uttarakhand,Landslide,18,232.27,-2.43,5.91,83.31,234.04,1
26-07-2010,Tripura,Flood,29,226.97,0.14,-3.74,64.74,302.42,8
21-06-2018,Assam,Drought,27,-124.05,-0.58,-4.17,46.16,81.88,7
01-05-2022,Mizoram,Drought,26,271.19,1.9,-0.66,25.22,5.08,4
14-04-2015,Goa,Hailstorm,2,411.95,-1.27,-3.34,87.7,405.15,3
25-12-2014,Tamil Nadu,Drought,1,-167.4,0.25,5.32,72.56,239.2,3
15-02-2014,Sikkim,Flood,10,-175.49,2.27,3.29,42.52,48.7,3
04-02-2023,Uttar Pradesh,Cloudburst,5,202.24,-2.25,7.44,82.43,405.03,6
14-01-2012,Odisha,Cyclone,30,35.87,-1.99,-3.73,139.78,342.71,2
05-08-2015,Himachal Pradesh,Cyclone,26,-164.08,1.04,-3.96,60.69,195.59,9
19-06-2016,Haryana,Cloudburst,4,374.68,-2.97,1.33,108.81,157.7,7
26-07-2020,Bihar,Heatwave,19,-138.37,2.97,3.09,96.66,412.91,2
23-09-2011,Tamil Nadu,Hailstorm,25,-127.42,2.17,5.51,49.66,427.96,3
05-07-2021,Uttarakhand,Heatwave,26,-174.1,-0.98,1.44,126.22,340.5,8
04-10-2022,Uttar Pradesh,Thunderstorm,23,491.44,-2.51,1.44,100.64,357,8
20-01-2024,Haryana,Cyclone,23,297.38,-1.08,5.1,71.66,242.41,8
02-05-2018,Tamil Nadu,Cloudburst,10,-111.21,1.62,-0.14,115.49,231.82,5
10-01-2019,Telangana,Thunderstorm,22,472.66,-2.4,3.47,37.61,344.72,7
20-09-2022,Manipur,Drought,9,444.06,1.54,7.88,95.39,411.68,5
04-12-2017,Nagaland,Drought,19,306.87,-1.04,2.85,56.16,226.21,1
26-08-2018,Uttarakhand,Cloudburst,8,294.11,-0.13,1.47,143.45,242.65,9
15-08-2012,Sikkim,Hailstorm,8,57.6,2.38,7.02,19.96,476.69,8
27-07-2014,Sikkim,Cloudburst,29,261.67,1.05,-2.41,37.81,55.59,2
19-09-2010,Uttar Pradesh,Cyclone,7,118.42,2.02,5.41,31.32,461.55,2
25-06-2018,Odisha,Drought,6,452.65,-1.19,-4.35,40.61,330.53,3
05-07-2014,Punjab,Flood,18,213.84,1.02,6.74,133.03,290.73,5
14-09-2020,Telangana,Hailstorm,21,-29.29,0.03,3.91,100.92,353.59,7
04-07-2024,Delhi,Thunderstorm,18,167.58,2.34,-0.97,65.51,297.03,2
19-04-2011,Rajasthan,Thunderstorm,24,21.35,-0.38,-1.73,80.96,50.57,1
27-09-2010,Goa,Thunderstorm,6,129.71,-0.64,2.84,100.45,335.68,7
25-04-2019,Nagaland,Drought,1,458.29,0.51,-4.5,29.35,424.27,3
26-06-2021,Gujarat,Heatwave,30,272.87,2.15,3.66,34.12,36.56,4
06-04-2016,Odisha,Cyclone,25,419.7,-1.75,5.03,11.19,479.17,8
18-12-2019,Bihar,Landslide,23,364.89,-1.84,5.98,13.16,476.12,10
27-12-2012,Meghalaya,Heatwave,20,295.39,1.97,2.79,87.41,19.61,3
11-05-2023,Nagaland,Cloudburst,7,-188.62,-0.08,0.45,81.11,310.03,6
25-01-2016,Jharkhand,Thunderstorm,21,24.48,-0.79,2.32,82.84,453.32,8
05-07-2016,Sikkim,Cyclone,12,486.07,2.65,-4.4,133.38,99.72,4
15-07-2019,Jharkhand,Heatwave,20,-8,0.84,4.89,27.76,354.46,7
26-12-2017,Sikkim,Thunderstorm,2,-190.44,-0.07,-0.03,45.08,175.48,7
10-06-2011,Assam,Hailstorm,8,35.28,1.59,-4.15,21.46,352.81,9
15-09-2019,Mizoram,Cloudburst,16,346.24,0.37,-1.94,28.18,365.91,2
08-01-2016,Chhattisgarh,Hailstorm,16,71.13,-1.26,4.07,19.72,308.18,1
08-05-2014,Arunachal Pradesh,Flood,11,152.92,0.47,-3.13,41.82,30.52,2
10-05-2022,Tripura,Landslide,11,143.4,-1.57,1.93,40.14,197.75,6
06-05-2022,Telangana,Cyclone,25,208.23,-2.42,6.03,48.19,232.76,4
18-09-2011,Himachal Pradesh,Cyclone,24,194.37,-0.3,1.03,24.93,222.03,5
24-01-2017,Odisha,Heatwave,24,173.89,1.54,1.57,91.4,391.98,10
09-07-2018,Gujarat,Landslide,21,-194.29,0.22,5.42,86.88,113.67,10
03-02-2015,Meghalaya,Heatwave,14,236.17,1.66,5.54,14.64,404.24,10
22-12-2017,Arunachal Pradesh,Thunderstorm,9,350.99,2.85,-1.17,74.24,278.37,8
19-12-2024,Andhra Pradesh,Flood,24,450.63,-1.18,0.03,37.82,388.76,6
19-05-2019,Goa,Cyclone,2,497.04,-2.59,1.74,120.36,379.52,9
14-08-2018,Kerala,Flood,1,-182.95,1.45,-4.99,88.54,84.08,6
13-01-2011,Rajasthan,Hailstorm,25,25.06,-0.25,7.32,137.75,367.89,5
27-07-2013,Assam,Landslide,17,135.15,0.4,4.48,72.64,121.09,8
22-02-2016,Jharkhand,Drought,21,407.23,-1.42,-0.59,23.38,299.39,3
16-08-2017,Rajasthan,Cyclone,15,406.21,-1.83,-3.31,23,390.8,5
21-12-2018,Uttarakhand,Heatwave,20,-162.82,-2.97,-1.56,31.23,51.16,1
25-08-2022,Odisha,Heatwave,9,21.66,-0.73,-1.68,28.62,291.65,2
27-09-2024,Chhattisgarh,Landslide,24,-22.64,-2.23,-1.75,148.66,447.33,5
19-12-2013,Karnataka,Drought,21,345.75,1.24,3.42,72.88,247.56,3
23-01-2024,Andhra Pradesh,Cloudburst,19,-148.55,0.81,-4.31,88.7,338.83,4
03-12-2013,Telangana,Cyclone,8,183.41,0.07,4.69,103.95,165.54,3
04-04-2015,Meghalaya,Heatwave,2,298.05,-0.06,-4.67,7.98,16.4,2
08-01-2010,Tripura,Drought,7,459.79,-1.35,3.63,43.39,230.48,5
16-09-2024,Jharkhand,Cloudburst,1,197.58,-1.47,2.95,119.27,50.55,6
26-10-2024,Chhattisgarh,Cloudburst,16,283.75,-2.42,-2.13,55.48,288.56,1
12-06-2011,Madhya Pradesh,Cloudburst,18,-24.85,-2.49,-3.44,69.93,40.06,6
11-10-2013,Manipur,Cloudburst,22,188.68,-2.4,7.57,96.32,443.98,2
17-09-2011,Manipur,Heatwave,21,230.87,1.09,3.19,72.83,18.93,7
09-12-2021,Uttarakhand,Cloudburst,12,332.98,0.33,-3.98,97.72,170.54,5
16-09-2014,Tamil Nadu,Cloudburst,12,119.32,-2.39,5.23,8.94,32.78,9
01-05-2020,Maharashtra,Landslide,10,85.49,-1.97,-4.71,15.33,250.29,5
03-01-2013,Telangana,Landslide,16,255.53,-2.98,1.63,57.33,157.42,6
15-06-2019,Delhi,Drought,20,-42.25,0.97,2.79,86.79,388.85,9
03-09-2016,Madhya Pradesh,Thunderstorm,19,450.82,2.18,-4.8,70.43,373.55,6
13-12-2023,Meghalaya,Cloudburst,15,482.67,-0.63,-1.35,138.81,347.8,1
10-08-2024,Madhya Pradesh,Flood,8,49.81,1.44,7.98,55.51,249.7,4
18-06-2012,Nagaland,Cloudburst,27,213.68,-0.26,6.36,82.91,207.46,10
05-08-2012,Goa,Flood,1,387.24,1.4,3.25,49.96,152.18,1
18-07-2019,Telangana,Thunderstorm,22,201.85,1.2,-3.76,84.58,146.88,1
08-06-2017,Punjab,Heatwave,16,483.58,0.51,0.54,64.5,73.63,4
24-04-2019,Manipur,Drought,4,232.76,-0.32,2.3,2.8,360.38,7
27-06-2021,West Bengal,Landslide,25,-139.54,0.37,0.9,53.37,290,1
09-12-2010,Telangana,Hailstorm,12,-185.88,2.01,6.76,129.64,135.75,7
24-07-2013,Uttar Pradesh,Heatwave,8,309.75,2.72,-0.09,16.89,239.73,3
22-09-2021,Assam,Landslide,12,-130.74,0.37,2.6,46.01,185.72,7
03-12-2013,Telangana,Cloudburst,5,-45.06,0.88,-3.34,79.24,209.3,3
14-08-2014,Sikkim,Heatwave,17,97.63,1.99,1.19,118.33,218.94,2
11-10-2017,Manipur,Hailstorm,5,372.76,-0.29,-3.28,18.86,170.78,1
12-08-2017,Madhya Pradesh,Hailstorm,17,359.83,1.06,0.75,76.66,367.54,8
27-04-2020,Haryana,Cloudburst,25,-116.06,2.23,-2.34,73.72,93.53,6
13-09-2022,Delhi,Cyclone,4,214.46,-0.08,3.41,65.33,195.9,2
14-01-2018,Goa,Thunderstorm,22,-164.02,-0.05,4.23,22.81,188.44,10
24-07-2021,Assam,Flood,9,59.81,1.54,-3.92,37.45,299.64,10
08-12-2023,Odisha,Cyclone,16,210.16,-0.52,4.33,35.53,248.87,4
24-04-2014,Uttarakhand,Cloudburst,25,-81.93,-1.5,-0.25,49.35,16.49,4
07-07-2013,Nagaland,Landslide,19,298.08,-2.41,1.55,74.51,256.98,4
24-01-2015,Tamil Nadu,Thunderstorm,30,417.36,-0.97,0.08,20.79,169.61,7
05-08-2023,Bihar,Flood,14,130.84,0.47,7.5,89.8,309.3,4
20-12-2017,Maharashtra,Thunderstorm,29,155.33,-0.68,0.98,126.65,475,6
05-08-2024,Haryana,Thunderstorm,27,-132.75,-0.69,-3.49,106.92,497.83,3
26-07-2022,Kerala,Hailstorm,20,109.73,0.37,0.99,55.59,381.31,6
07-08-2021,Chhattisgarh,Drought,1,281.66,1.02,-2.51,122.05,302.63,2
11-06-2012,Sikkim,Hailstorm,24,375.04,0.92,5,26.5,219.43,3
09-07-2019,Uttarakhand,Cyclone,7,343.89,0.97,-2.23,97.35,489.8,1
06-08-2023,Meghalaya,Heatwave,15,227.03,-2.99,2.26,35.25,100,1
25-07-2023,Sikkim,Drought,29,-44.41,0.42,3.96,128.48,42.96,4
26-01-2010,Uttarakhand,Flood,11,-167.85,-0.63,-0.12,35.76,205.48,3
24-08-2011,Assam,Cyclone,19,323.93,2.52,-1.34,109.87,42.47,10
20-08-2013,Arunachal Pradesh,Hailstorm,28,175.78,-0.52,1.37,72.95,30.5,7
14-09-2013,Himachal Pradesh,Drought,27,407.6,-0.41,7.75,75.71,498.57,1
20-07-2020,Madhya Pradesh,Flood,14,456.04,0.48,4.74,87.26,334.15,2
26-08-2012,Himachal Pradesh,Cloudburst,18,-96.17,-2.1,-3.69,143.43,208.7,3
05-06-2018,Bihar,Thunderstorm,1,21.48,-2.8,2.27,25.5,161.6,1
09-12-2020,Jharkhand,Cloudburst,8,450.68,2.15,1.28,87.22,240.51,2
20-06-2015,Andhra Pradesh,Hailstorm,10,-169.35,0.93,7.92,145.61,101.99,8
02-08-2017,Himachal Pradesh,Drought,19,336.51,-2.5,-0.91,96.82,325.74,7
05-07-2023,Sikkim,Hailstorm,25,-46.14,-0.73,5.01,35.1,438.71,7
12-12-2017,Odisha,Hailstorm,11,280.83,-1.26,4.17,116.33,249.9,3
11-04-2012,Rajasthan,Cyclone,15,81.84,-1.63,3.49,79.14,67.83,3
26-04-2024,Delhi,Landslide,14,-143.68,2.87,2.74,62.75,389.71,4
10-06-2021,Assam,Flood,19,350.28,0.43,-2.89,37.89,301.4,5
14-01-2018,Assam,Landslide,16,330.89,-0.26,2.6,98.26,107.22,3
14-04-2010,Odisha,Hailstorm,26,407.04,-1.42,-4.55,92.25,340.13,7
12-01-2016,Chhattisgarh,Landslide,16,-120.11,-2.42,7.96,77.92,135,7
10-05-2015,Maharashtra,Drought,10,345.39,-0.68,-3.92,49.13,261.76,3
12-06-2013,Assam,Drought,3,-104.92,0.73,6.86,41.45,406.86,6
10-07-2020,Sikkim,Heatwave,21,-87.35,0.24,6.16,120.1,72.55,10
11-07-2015,West Bengal,Heatwave,20,-136.28,-2.91,0.94,26.08,124.8,9
12-12-2018,Uttarakhand,Cloudburst,6,189.16,-0.86,6.32,140.76,425.1,8
09-01-2011,Telangana,Drought,25,372.63,1.62,-0.11,129.28,254.66,3
22-07-2022,Punjab,Heatwave,28,83.77,2.81,-4.83,13.03,170.79,7
25-10-2022,Assam,Landslide,28,146.69,0.25,-2.35,53.54,351.94,6
22-08-2020,Himachal Pradesh,Flood,1,-183.54,1.19,2.72,124.91,101.62,5
08-09-2022,Karnataka,Cyclone,22,-157.19,0.04,6.75,132.11,325.28,8
12-12-2019,Haryana,Heatwave,21,140.67,1.24,1.93,38.84,169.06,8
22-07-2012,Himachal Pradesh,Landslide,1,206.82,1.28,0.71,45.59,192.31,7
17-10-2011,Rajasthan,Landslide,16,345.84,1.58,2.11,63.71,289.38,1
03-09-2021,Mizoram,Cloudburst,1,264.44,2.44,-3.76,64.07,384.74,9
05-09-2020,Himachal Pradesh,Cyclone,22,100.12,0.36,-3.83,132.69,472.16,9
16-12-2015,Gujarat,Hailstorm,9,182.13,-0.68,-0.26,18.18,254.88,9
10-09-2019,Gujarat,Cyclone,22,187.85,0.84,1.99,107.26,161.53,5
23-10-2022,Mizoram,Flood,10,330.64,-2.57,2.78,131.42,222.63,3
16-01-2020,Delhi,Drought,12,171.23,1.93,-2.78,82.44,456.57,10
01-05-2015,Karnataka,Hailstorm,15,25.73,1.22,-1.89,61.49,11.67,6
20-07-2017,West Bengal,Cloudburst,29,30.94,-1.59,3.94,67.1,91.6,2
02-07-2010,Madhya Pradesh,Thunderstorm,18,71.43,-0.02,5.99,107.25,262.67,4
02-07-2012,Assam,Heatwave,25,382.1,0.1,3.61,123.62,113.41,1
06-09-2011,Tripura,Flood,24,191.46,3,2.83,82.3,487.57,2
27-12-2021,Mizoram,Thunderstorm,18,376.97,1.55,6.81,39.17,437.65,10
05-02-2017,Nagaland,Heatwave,7,-66.8,-0.47,6.84,133.91,344.29,2
20-05-2010,Telangana,Landslide,29,270.88,0.04,2.27,99.52,13.49,3
05-05-2023,Meghalaya,Drought,7,334.23,2.95,-2.88,28.65,117.15,8
20-08-2023,Sikkim,Cloudburst,16,16.14,-0.12,-3.07,42.44,120.33,1
09-01-2021,Punjab,Cloudburst,16,255.67,0.24,4.84,101.46,206.41,5
18-08-2017,Karnataka,Heatwave,10,255.22,-2.5,-4.36,3.25,210.07,10
22-07-2018,Delhi,Landslide,13,154.21,-0.08,4.95,5.27,182.56,7
06-09-2011,Himachal Pradesh,Drought,26,-17.23,0.37,-4.68,95.7,83.24,3
10-02-2020,Tamil Nadu,Hailstorm,28,0.7,-0.49,-2.89,82.39,262.93,9
19-06-2022,Tamil Nadu,Cyclone,22,145.27,2.95,-0.25,45.89,229.24,2
02-10-2021,Delhi,Landslide,24,1.97,-1.22,1.94,75.38,451.41,3
14-07-2022,Sikkim,Heatwave,12,478,2.23,0.98,84.52,4.11,2
27-04-2021,Odisha,Drought,18,178.85,-2.78,-4.21,55.55,39.75,2
24-07-2021,Delhi,Flood,13,304.89,-0.4,6.18,61.23,279.64,5
19-12-2014,Meghalaya,Drought,12,-19.04,-1.08,-4.78,82.93,442.07,6
17-12-2023,Telangana,Cyclone,12,-73.57,1.21,6.7,43.48,382.24,10
16-08-2015,Chhattisgarh,Heatwave,7,397.79,2.3,-1.99,30.44,85.07,2
17-09-2024,Uttar Pradesh,Heatwave,9,392.78,-2.87,2.71,5.26,91.29,2
04-01-2013,Maharashtra,Heatwave,14,341.32,-1.47,3.33,32.23,56.13,10
04-06-2020,Delhi,Drought,18,3.08,0.77,-2.73,67.13,497.36,10
06-05-2023,Karnataka,Hailstorm,30,307.25,0.99,-0.79,3.6,324.58,3
22-06-2023,Nagaland,Cloudburst,6,3.28,-0.51,-3.31,5.39,404.7,3
27-01-2015,West Bengal,Cyclone,11,375.97,1.92,-1.82,91.98,306.22,3
18-12-2016,Meghalaya,Heatwave,22,-188.98,2.39,-1.3,48.72,456.06,5
05-01-2021,Telangana,Hailstorm,26,341.32,-1.12,-4.28,11.14,332.04,4
03-04-2019,Arunachal Pradesh,Landslide,7,301.72,2.25,0.28,133.25,160.82,4
27-06-2018,Chhattisgarh,Heatwave,24,428.2,-0.9,3.94,35.43,331.33,1
10-09-2018,Punjab,Thunderstorm,19,409.75,-2.35,5.23,103.41,296.12,6
10-08-2018,Odisha,Flood,26,352.22,0.18,-1.81,64.77,435.51,10
25-09-2014,West Bengal,Cloudburst,18,-64.91,-1.01,4.13,100.04,461.18,6
20-02-2013,Delhi,Hailstorm,17,493.58,1.33,-0.78,141.43,66.83,3
12-06-2021,Odisha,Landslide,27,-158.94,1.71,-4.4,107.47,414.78,6
10-01-2016,Tamil Nadu,Cyclone,18,301.61,1.2,-4.01,142.73,45.68,5
05-04-2015,Haryana,Flood,21,140.34,-2.28,-3.8,98.02,371.17,3
04-08-2021,Bihar,Thunderstorm,13,221.05,2.52,6.52,86.41,76.93,3
23-09-2012,Haryana,Landslide,9,160.59,-1.09,0.39,82.6,392.31,6
03-01-2014,Kerala,Cloudburst,16,95.26,-0.47,7.66,6.57,354.45,3
06-06-2014,Arunachal Pradesh,Cyclone,6,469.58,-1.84,2.29,23.49,499.71,3
18-06-2024,Tripura,Landslide,20,425.5,-0.82,-0.73,40.05,466.47,9
22-01-2017,Meghalaya,Heatwave,5,-176.64,1.85,-4.01,96.36,179.84,10
08-12-2015,Bihar,Cloudburst,28,245.85,1.94,2.04,8.03,279.93,6
15-08-2024,Uttarakhand,Cloudburst,18,71.9,2.53,6.52,21.43,418.1,5
05-08-2022,Meghalaya,Landslide,23,223.49,2.29,-2.73,116.16,184.83,2
25-07-2020,Haryana,Flood,4,102.11,-2.13,7.65,9.06,200.68,9
20-08-2010,Uttar Pradesh,Thunderstorm,18,408.43,0.79,5.61,16.07,215.83,2
27-05-2024,Karnataka,Flood,20,-135.35,1.26,-1.68,27.06,240.56,9
13-01-2018,Mizoram,Flood,7,406.94,2.57,-2.83,146.52,315.12,9
03-06-2022,Karnataka,Heatwave,22,412.77,-1.17,5.78,79.94,409.5,9
19-10-2015,Bihar,Drought,18,25.93,-0.6,7.66,100.63,106.8,1
03-12-2012,Meghalaya,Thunderstorm,27,-180.06,2.07,7.26,47.82,68.87,10
18-02-2014,Uttarakhand,Cloudburst,3,165.54,0.92,-3.24,69.78,76.29,6
22-02-2017,Uttarakhand,Flood,23,316.46,0.94,0.29,114.98,478.16,5
02-09-2020,Haryana,Cloudburst,15,302.85,2.57,2.73,112.39,327.11,10
18-02-2010,Odisha,Flood,1,-189.49,-1.4,7.26,57.13,269.15,3
22-12-2011,Uttar Pradesh,Hailstorm,6,-69.24,1.84,-3.57,134.51,131.64,9
18-07-2020,Gujarat,Cloudburst,1,164.75,0.01,-4.43,81.17,182.69,4
09-04-2015,Assam,Thunderstorm,18,107.4,0.04,6.4,96.56,330.85,2
05-01-2013,Odisha,Cloudburst,28,308.59,0.47,4.02,5.02,248.88,7
17-01-2012,Madhya Pradesh,Cyclone,1,82.34,-2.28,5.66,131.99,299.18,5
19-09-2016,Uttar Pradesh,Thunderstorm,14,247.76,0.04,-3.85,70.65,322.23,10
16-07-2011,Tripura,Heatwave,26,203.9,-2.32,2.87,87.82,357.2,1
08-01-2023,Himachal Pradesh,Drought,9,48.88,2.38,4.63,23.31,221.44,3
12-05-2020,Bihar,Flood,21,491.37,-2.99,0.56,33.57,472.06,3
08-12-2020,Goa,Landslide,11,283.22,-1.75,7.4,86.99,437.38,7
04-06-2011,Himachal Pradesh,Thunderstorm,13,77.21,1.25,2.76,35.12,364.96,6
01-02-2019,Andhra Pradesh,Cyclone,2,415.91,1.11,2.33,29.8,19.17,8
10-12-2020,Karnataka,Landslide,19,365.34,0.61,7.21,24.49,320.33,1
07-06-2015,Arunachal Pradesh,Heatwave,14,-104.59,-2.64,-1.12,0.84,204.3,4
21-09-2019,Manipur,Cyclone,17,305.19,2.15,-0.65,110.02,62.04,8
06-01-2015,Kerala,Cyclone,3,418.73,-2.11,6.49,118.14,346.49,3
04-07-2018,Odisha,Hailstorm,22,-39.3,-1.07,7.56,21.83,376.15,6
26-12-2011,Goa,Cloudburst,17,358.82,-2.41,-1.66,107.28,8.28,2
22-12-2016,Kerala,Thunderstorm,8,439.6,2.77,5.95,81.97,288.41,1
21-08-2020,Odisha,Cloudburst,19,176.76,-1.18,5.9,56.35,53.44,4
24-07-2014,West Bengal,Cyclone,4,175.89,-1.88,-4.12,148.1,348.2,6
27-01-2022,Haryana,Cyclone,20,98.67,1.99,-3.49,28.5,293.72,4
14-04-2019,Gujarat,Thunderstorm,22,-93.19,0.22,6.88,77.2,244.09,6
20-12-2019,Chhattisgarh,Flood,15,-3.29,-1.83,3.72,109.29,174.84,9
18-09-2017,Gujarat,Landslide,27,479.88,-2.5,5.79,111.69,208.01,7
04-08-2014,Sikkim,Cloudburst,2,66.47,0.32,6.75,63.75,131.13,3
05-06-2012,Madhya Pradesh,Cloudburst,8,-78.64,0.81,4.06,126.56,178.82,7
25-04-2018,Jharkhand,Thunderstorm,6,425.23,2.13,0.42,19.96,476.35,4
01-04-2015,Maharashtra,Drought,20,-31.89,-2.5,3.66,134.16,247.65,6
05-07-2016,Uttar Pradesh,Flood,13,472.44,-2.23,-1.34,79.16,485,3
24-01-2011,Kerala,Thunderstorm,6,60.25,-0.09,7.65,123.8,425.25,3
07-12-2022,Bihar,Thunderstorm,30,-76.16,1.52,0.08,130.01,233.65,8
09-01-2024,Uttar Pradesh,Drought,27,263.94,-1.05,-0.12,41.27,104.74,6
01-04-2021,Bihar,Drought,18,491.4,-1.71,5.15,23.81,396.79,7
02-07-2022,Odisha,Heatwave,4,137.1,0.18,-3.43,95.27,385.97,1
